file_name peak_id t r sid col
BD18_1411061842_ims.csv 53 0.60638 72.664 16 #9EE938
BD18_1411061842_ims.csv 112 0.60638 90.105 16 #4FC68A
BD18_1411061842_ims.csv 57 1.10787 94.021 16 #5A6D1B
BD18_1411061842_ims.csv 57 1.0957 94.021 16 #5A6D1B
BD18_1411061842_ims.csv 55 0.95018 93.49 16 #033BB3
BD18_1411061842_ims.csv 69 1.05048 95.534 16 #A7DC49
BD18_1411061842_ims.csv 57 0.95481 94.021 16 #5A6D1B
BD18_1411061842_ims.csv 34 1.08932 96.501 16 #D68295
BD18_1411061842_ims.csv 71 0.9983 97.032 16 #3A5D16
BD18_1411061842_ims.csv 69 1.12121 96.064 16 #A7DC49
BD18_1411061842_ims.csv 70 1.0812 97.578 16 #7CCE38
BD18_1411061842_ims.csv 70 1.11251 97.578 16 #7CCE38
BD18_1411061842_ims.csv 69 1.11599 95.534 16 #A7DC49
BD18_1411061842_ims.csv 70 0.95887 97.578 16 #7CCE38
BD18_1411061842_ims.csv 70 1.0354 97.578 16 #7CCE38
BD18_1411061842_ims.csv 70 1.02555 97.578 16 #7CCE38
BD18_1411061842_ims.csv 58 1.10265 98.483 16 #960883
BD18_1411061842_ims.csv 58 1.0841 98.03 16 #960883
BD18_1411061842_ims.csv 55 0.96525 93.49 16 #033BB3
BD18_1411061842_ims.csv 70 1.06497 97.578 16 #7CCE38
BD18_1411061842_ims.csv 56 1.05685 95.082 16 #91B26F
BD18_1411061842_ims.csv 70 1.05975 97.578 16 #7CCE38
BD18_1411061842_ims.csv 70 1.07425 97.578 16 #7CCE38
BD18_1411061842_ims.csv 70 1.1415 97.578 16 #7CCE38
BD18_1411061842_ims.csv 78 0.90669 101.072 16 #A9A22D
BD18_1411061842_ims.csv 69 0.98148 95.534 16 #A7DC49
BD18_1411061842_ims.csv 78 0.92467 101.509 16 #A9A22D
BD18_1411061842_ims.csv 37 0.8893 116.454 16 #12EB05
BD18_1411061842_ims.csv 141 0.60638 137.311 16 #77D9D2
BD18_1411061842_ims.csv 142 0.60638 120.385 16 #E8A2CF
BD18_1411061842_ims.csv 143 0.60638 104.021 16 #2A7FAA
BD18_1411061856_ims.csv 1 0.47952 0 17 #B3D6C8
BD18_1411061856_ims.csv 1 0.50504 0 17 #B3D6C8
BD18_1411061856_ims.csv 3 0.79499 2.48 17 #BD9487
BD18_1411061856_ims.csv 5 0.7399 3.916 17 #45F6F8
BD18_1411061856_ims.csv 4 0.83906 3.916 17 #02D229
BD18_1411061856_ims.csv 6 0.69061 3.463 17 #B04473
BD18_1411061856_ims.csv 100 0.49692 7.472 17 #3023EE
BD18_1411061856_ims.csv 8 0.581 3.916 17 #9CC9CA
BD18_1411061856_ims.csv 33 0.71496 4.883 17 #A8ECE8
BD18_1411061856_ims.csv 12 0.54853 7.925 17 #7B2FD1
BD18_1411061856_ims.csv 104 0.53693 8.455 17 #7828BC
BD18_1411061856_ims.csv 13 0.45053 9.875 17 #8BACE9
BD18_1411061856_ims.csv 66 0.44879 24.835 17 #2117F5
BD18_1411061856_ims.csv 33 0.45343 4.883 17 #A8ECE8
BD18_1411061856_ims.csv 49 0.80427 28.298 17 #21E96F
BD18_1411061856_ims.csv 49 0.8756 28.829 17 #21E96F
BD18_1411061856_ims.csv 49 0.81007 28.298 17 #21E96F
BD18_1411061856_ims.csv 49 0.81413 28.829 17 #21E96F
BD18_1411061856_ims.csv 15 0.8466 29.297 17 #EDD2E7
BD18_1411061856_ims.csv 49 0.76077 28.298 17 #21E96F
BD18_1411061856_ims.csv 49 0.78223 28.298 17 #21E96F
BD18_1411061856_ims.csv 49 0.79325 28.298 17 #21E96F
BD18_1411061856_ims.csv 82 0.79847 30.264 17 #F59C1A
BD18_1411061856_ims.csv 82 0.88023 30.264 17 #F59C1A
BD18_1411061856_ims.csv 49 0.91793 28.298 17 #21E96F
BD18_1411061856_ims.csv 48 0.71902 27.862 17 #C5AE95
BD18_1411061856_ims.csv 48 0.68655 27.331 17 #C5AE95
BD18_1411061856_ims.csv 49 0.64421 28.298 17 #21E96F
BD18_1411061856_ims.csv 126 0.44821 47.736 17 #8153B3
BD18_1411061856_ims.csv 139 0.44879 36.254 17 #FDC8A6
BD18_1411061856_ims.csv 144 0.44763 77.08 17 #B5BB38
BD18_1411061856_ims.csv 145 0.44821 61.183 17 #DD5961
BD18_1411061856_ims.csv 112 0.60826 90.449 17 #4FC68A
BD18_1411061856_ims.csv 112 0.7399 90.449 17 #4FC68A
BD18_1411061856_ims.csv 113 1.00317 94.536 17 #541F89
BD18_1411061856_ims.csv 113 1.0919 94.536 17 #541F89
BD18_1411061856_ims.csv 77 0.90401 92.415 17 #31E0F7
BD18_1411061856_ims.csv 113 1.05711 94.536 17 #541F89
BD18_1411061856_ims.csv 69 1.02753 95.971 17 #A7DC49
BD18_1411061856_ims.csv 69 1.04319 95.971 17 #A7DC49
BD18_1411061856_ims.csv 113 1.07914 94.536 17 #541F89
BD18_1411061856_ims.csv 69 0.96432 95.971 17 #A7DC49
BD18_1411061856_ims.csv 69 1.06232 95.971 17 #A7DC49
BD18_1411061856_ims.csv 69 1.11104 95.971 17 #A7DC49
BD18_1411061856_ims.csv 56 1.11568 94.973 17 #91B26F
BD18_1411061856_ims.csv 70 1.01999 97.921 17 #7CCE38
BD18_1411061856_ims.csv 69 0.94866 95.971 17 #A7DC49
BD18_1411061856_ims.csv 70 1.0832 97.469 17 #7CCE38
BD18_1411061856_ims.csv 56 1.12263 94.973 17 #91B26F
BD18_1411061856_ims.csv 70 0.96026 97.921 17 #7CCE38
BD18_1411061856_ims.csv 70 1.01477 97.921 17 #7CCE38
BD18_1411061856_ims.csv 69 1.08842 95.971 17 #A7DC49
BD18_1411061856_ims.csv 70 1.06638 97.469 17 #7CCE38
BD18_1411061856_ims.csv 70 1.09712 97.469 17 #7CCE38
BD18_1411061856_ims.csv 70 1.05363 97.469 17 #7CCE38
BD18_1411061856_ims.csv 70 1.03159 97.921 17 #7CCE38
BD18_1411061856_ims.csv 69 1.14177 95.971 17 #A7DC49
BD18_1411061856_ims.csv 69 0.98056 95.971 17 #A7DC49
BD18_1411061856_ims.csv 69 0.95504 95.971 17 #A7DC49
BD18_1411061856_ims.csv 73 0.92547 101.946 17 #4BEBC4
BD18_1411061856_ims.csv 114 0.92605 91.962 17 #682824
BD18_1411061856_ims.csv 37 0.88951 116.345 17 #12EB05
BD18_1411061856_ims.csv 146 0.60826 122.866 17 #A93029
BD18_1411061856_ims.csv 143 0.60768 104.364 17 #2A7FAA
BD18_1411061859_ims.csv 1 0.47952 0 18 #B3D6C8
BD18_1411061859_ims.csv 1 0.50562 0 18 #B3D6C8
BD18_1411061859_ims.csv 5 0.74048 4.024 18 #45F6F8
BD18_1411061859_ims.csv 4 0.84022 4.024 18 #02D229
BD18_1411061859_ims.csv 74 0.49808 6.505 18 #ED8ECB
BD18_1411061859_ims.csv 33 0.71554 4.992 18 #A8ECE8
BD18_1411061859_ims.csv 6 0.69003 3.026 18 #B04473
BD18_1411061859_ims.csv 8 0.581 4.024 18 #9CC9CA
BD18_1411061859_ims.csv 12 0.54795 8.018 18 #7B2FD1
BD18_1411061859_ims.csv 13 0.53635 9.531 18 #8BACE9
BD18_1411061859_ims.csv 15 0.81413 28.922 18 #EDD2E7
BD18_1411061859_ims.csv 15 0.84196 28.922 18 #EDD2E7
BD18_1411061859_ims.csv 15 0.85472 28.922 18 #EDD2E7
BD18_1411061859_ims.csv 15 0.68713 28.922 18 #EDD2E7
BD18_1411061859_ims.csv 16 0.59782 28.922 18 #3AC6AD
BD18_1411061859_ims.csv 17 0.64421 28.922 18 #FAF8DF
BD18_1411061859_ims.csv 101 0.44879 25.443 18 #A8DD82
BD18_1411061859_ims.csv 76 0.44879 32.822 18 #3FC5A9
BD18_1411061859_ims.csv 41 0.44995 14.055 18 #4DEB4C
BD18_1411061859_ims.csv 33 0.45343 4.992 18 #A8ECE8
BD18_1411061859_ims.csv 43 0.83906 56.316 18 #F047BD
BD18_1411061859_ims.csv 43 0.84602 56.316 18 #F047BD
BD18_1411061859_ims.csv 43 0.83384 56.316 18 #F047BD
BD18_1411061859_ims.csv 147 0.86284 55.785 18 #183764
BD18_1411061859_ims.csv 147 0.70626 55.785 18 #183764
BD18_1411061859_ims.csv 43 0.5984 56.316 18 #F047BD
BD18_1411061859_ims.csv 148 0.49112 81.65 18 #924D07
BD18_1411061859_ims.csv 109 0.44879 63.694 18 #E0DF03
BD18_1411061859_ims.csv 34 0.99506 96.611 18 #D68295
BD18_1411061859_ims.csv 69 1.1122 96.08 18 #A7DC49
BD18_1411061859_ims.csv 34 0.9562 96.611 18 #D68295
BD18_1411061859_ims.csv 34 1.09364 96.611 18 #D68295
BD18_1411061859_ims.csv 34 1.08262 96.611 18 #D68295
BD18_1411061859_ims.csv 34 1.02173 96.611 18 #D68295
BD18_1411061859_ims.csv 34 1.10466 96.611 18 #D68295
BD18_1411061859_ims.csv 70 1.05305 97.578 18 #7CCE38
BD18_1411061859_ims.csv 71 1.09886 97.047 18 #3A5D16
BD18_1411061859_ims.csv 34 1.04725 96.611 18 #D68295
BD18_1411061859_ims.csv 34 0.97998 96.611 18 #D68295
BD18_1411061859_ims.csv 71 1.11684 97.047 18 #3A5D16
BD18_1411061859_ims.csv 71 1.06928 97.047 18 #3A5D16
BD18_1411061859_ims.csv 71 1.0774 97.047 18 #3A5D16
BD18_1411061859_ims.csv 69 1.12321 96.08 18 #A7DC49
BD18_1411061859_ims.csv 34 1.03855 96.611 18 #D68295
BD18_1411061859_ims.csv 34 1.06116 96.611 18 #D68295
BD18_1411061859_ims.csv 34 1.14177 96.611 18 #D68295
BD18_1411061859_ims.csv 71 0.95156 97.047 18 #3A5D16
BD18_1411061859_ims.csv 34 0.96374 96.611 18 #D68295
BD18_1411061859_ims.csv 58 0.92605 98.561 18 #960883
BD18_1411061859_ims.csv 77 0.73932 92.523 18 #31E0F7
BD18_1411061859_ims.csv 73 0.60652 101.603 18 #4BEBC4
BD18_1411061859_ims.csv 135 0.64421 109.995 18 #E712F8
BD18_1411061859_ims.csv 37 0.88951 116.485 18 #12EB05
BD18_1411061859_ims.csv 99 0.48126 147.794 18 #C31304
BD18_1411061859_ims.csv 149 0.49112 148.777 18 #83318A
BD18_1411061803_ims.csv 1 0.50424 0 19 #B3D6C8
BD18_1411061803_ims.csv 2 0.63017 1.95 19 #EFD08C
BD18_1411061803_ims.csv 1 0.48277 0 19 #B3D6C8
BD18_1411061803_ims.csv 3 0.59767 2.403 19 #BD9487
BD18_1411061803_ims.csv 3 0.63481 2.403 19 #BD9487
BD18_1411061803_ims.csv 6 0.60405 3.385 19 #B04473
BD18_1411061803_ims.csv 6 0.79614 3.385 19 #B04473
BD18_1411061803_ims.csv 5 0.69052 3.916 19 #45F6F8
BD18_1411061803_ims.csv 8 0.58781 3.916 19 #9CC9CA
BD18_1411061803_ims.csv 12 0.58374 7.909 19 #7B2FD1
BD18_1411061803_ims.csv 74 0.4967 6.49 19 #ED8ECB
BD18_1411061803_ims.csv 104 0.53674 8.44 19 #7828BC
BD18_1411061803_ims.csv 100 0.54892 7.457 19 #3023EE
BD18_1411061803_ims.csv 38 0.45201 5.959 19 #7FC8C0
BD18_1411061803_ims.csv 65 0.50888 10.858 19 #079670
BD18_1411061803_ims.csv 29 0.51352 21.809 19 #F1E6FD
BD18_1411061803_ims.csv 51 0.59709 23.775 19 #407A5C
BD18_1411061803_ims.csv 150 0.47929 16.817 19 #A3DC7E
BD18_1411061803_ims.csv 1 0.47929 0 19 #B3D6C8
BD18_1411061803_ims.csv 48 0.87796 27.331 19 #C5AE95
BD18_1411061803_ims.csv 48 0.82109 27.799 19 #C5AE95
BD18_1411061803_ims.csv 48 0.8739 27.799 19 #C5AE95
BD18_1411061803_ims.csv 47 0.76074 26.801 19 #31C228
BD18_1411061803_ims.csv 48 0.91743 27.799 19 #C5AE95
BD18_1411061803_ims.csv 75 0.8031 31.278 19 #BF5C9E
BD18_1411061803_ims.csv 67 0.84721 29.749 19 #E6FE79
BD18_1411061803_ims.csv 30 0.64294 32.355 19 #CCDABC
BD18_1411061803_ims.csv 151 0.62553 88.952 19 #A753AF
BD18_1411061803_ims.csv 127 0.47929 51.668 19 #EC1824
BD18_1411061803_ims.csv 152 0.47929 65.536 19 #34363A
BD18_1411061803_ims.csv 144 0.47929 77.548 19 #B5BB38
BD18_1411061803_ims.csv 88 0.6087 58.142 19 #5D9884
BD18_1411061803_ims.csv 111 0.60812 73.554 19 #4980C8
BD18_1411061803_ims.csv 52 0.60696 89.482 19 #8F87E9
BD18_1411061803_ims.csv 77 0.94586 92.961 19 #31E0F7
BD18_1411061803_ims.csv 55 1.12576 93.398 19 #033BB3
BD18_1411061803_ims.csv 55 0.95863 93.398 19 #033BB3
BD18_1411061803_ims.csv 55 1.0567 93.398 19 #033BB3
BD18_1411061803_ims.csv 57 1.07295 94.022 19 #5A6D1B
BD18_1411061803_ims.csv 55 1.11299 93.398 19 #033BB3
BD18_1411061803_ims.csv 55 1.03349 93.398 19 #033BB3
BD18_1411061803_ims.csv 57 1.04394 94.022 19 #5A6D1B
BD18_1411061803_ims.csv 56 1.1217 95.441 19 #91B26F
BD18_1411061803_ims.csv 56 0.96617 95.441 19 #91B26F
BD18_1411061803_ims.csv 56 0.94122 95.441 19 #91B26F
BD18_1411061803_ims.csv 56 1.02072 95.441 19 #91B26F
BD18_1411061803_ims.csv 70 1.06425 97.875 19 #7CCE38
BD18_1411061803_ims.csv 70 1.0834 97.875 19 #7CCE38
BD18_1411061803_ims.csv 70 1.02595 97.875 19 #7CCE38
BD18_1411061803_ims.csv 70 1.05322 97.875 19 #7CCE38
BD18_1411061803_ims.csv 70 1.06831 97.438 19 #7CCE38
BD18_1411061803_ims.csv 56 1.03871 95.441 19 #91B26F
BD18_1411061803_ims.csv 55 0.95457 93.398 19 #033BB3
BD18_1411061803_ims.csv 55 0.98068 93.398 19 #033BB3
BD18_1411061803_ims.csv 56 0.99925 94.989 19 #91B26F
BD18_1411061803_ims.csv 72 1.09733 99.388 19 #53C928
BD18_1411061803_ims.csv 70 1.10313 97.438 19 #7CCE38
BD18_1411061803_ims.csv 70 1.11706 97.438 19 #7CCE38
BD18_1411061803_ims.csv 72 1.09268 99.388 19 #53C928
BD18_1411061803_ims.csv 70 1.08804 97.438 19 #7CCE38
BD18_1411061803_ims.csv 56 1.14259 94.989 19 #91B26F
BD18_1411061803_ims.csv 72 1.01608 99.388 19 #53C928
BD18_1411061803_ims.csv 58 1.07934 98.858 19 #960883
BD18_1411061803_ims.csv 153 0.90176 91.416 19 #47BBFE
BD18_1411061803_ims.csv 37 0.88957 116.314 19 #12EB05
BD18_1411061803_ims.csv 98 0.92555 102.867 19 #DE5E90
BD18_1411061803_ims.csv 149 0.47929 148.684 19 #83318A
BD18_1411061803_ims.csv 154 0.60696 133.677 19 #600A72
BD18_1411061803_ims.csv 118 0.60696 105.347 19 #A8EC9E
BD18_1411061846_ims.csv 1 0.47964 0 20 #B3D6C8
BD18_1411061846_ims.csv 1 0.50574 0 20 #B3D6C8
BD18_1411061846_ims.csv 3 0.79576 2.449 20 #BD9487
BD18_1411061846_ims.csv 4 0.83926 3.947 20 #02D229
BD18_1411061846_ims.csv 5 0.74124 3.947 20 #45F6F8
BD18_1411061846_ims.csv 9 0.71455 4.399 20 #AB8D22
BD18_1411061846_ims.csv 8 0.58114 3.947 20 #9CC9CA
BD18_1411061846_ims.csv 6 0.69077 3.416 20 #B04473
BD18_1411061846_ims.csv 74 0.49762 6.443 20 #ED8ECB
BD18_1411061846_ims.csv 12 0.54808 7.972 20 #7B2FD1
BD18_1411061846_ims.csv 40 0.57708 22.823 20 #C0ECE7
BD18_1411061846_ims.csv 10 0.53648 8.954 20 #2BE093
BD18_1411061846_ims.csv 46 0.45005 12.34 20 #9B7048
BD18_1411061846_ims.csv 66 0.44889 24.788 20 #2117F5
BD18_1411061846_ims.csv 33 0.45353 4.93 20 #A8ECE8
BD18_1411061846_ims.csv 15 0.77314 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 49 0.87522 28.798 20 #21E96F
BD18_1411061846_ims.csv 15 0.8004 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 15 0.8149 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 49 0.70469 28.798 20 #21E96F
BD18_1411061846_ims.csv 49 0.7511 28.798 20 #21E96F
BD18_1411061846_ims.csv 67 0.76908 29.78 20 #E6FE79
BD18_1411061846_ims.csv 15 0.80562 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 15 0.80968 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 15 0.82128 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 15 0.84738 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 15 0.88045 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 49 0.89785 28.798 20 #21E96F
BD18_1411061846_ims.csv 15 0.91699 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 49 0.71803 28.798 20 #21E96F
BD18_1411061846_ims.csv 49 0.7627 28.798 20 #21E96F
BD18_1411061846_ims.csv 15 0.78416 29.344 20 #EDD2E7
BD18_1411061846_ims.csv 49 0.68729 28.361 20 #21E96F
BD18_1411061846_ims.csv 17 0.64379 29.344 20 #FAF8DF
BD18_1411061846_ims.csv 155 0.44425 59.14 20 #A4BEDA
BD18_1411061846_ims.csv 144 0.44425 77.095 20 #B5BB38
BD18_1411061846_ims.csv 156 0.44889 33.322 20 #EBED65
BD18_1411061846_ims.csv 95 0.44889 69.077 20 #293557
BD18_1411061846_ims.csv 86 0.44889 41.246 20 #F82378
BD18_1411061846_ims.csv 105 0.44889 60.653 20 #13C6C1
BD18_1411061846_ims.csv 153 0.74008 91.463 20 #47BBFE
BD18_1411061846_ims.csv 69 0.96397 95.488 20 #A7DC49
BD18_1411061846_ims.csv 69 1.00631 95.94 20 #A7DC49
BD18_1411061846_ims.csv 69 1.02372 95.94 20 #A7DC49
BD18_1411061846_ims.csv 34 1.06026 96.471 20 #D68295
BD18_1411061846_ims.csv 69 1.08404 95.94 20 #A7DC49
BD18_1411061846_ims.csv 69 1.03532 95.94 20 #A7DC49
BD18_1411061846_ims.csv 69 1.05272 95.488 20 #A7DC49
BD18_1411061846_ims.csv 34 1.1084 96.471 20 #D68295
BD18_1411061846_ims.csv 69 1.04808 95.94 20 #A7DC49
BD18_1411061846_ims.csv 34 1.1171 96.471 20 #D68295
BD18_1411061846_ims.csv 34 1.07708 96.471 20 #D68295
BD18_1411061846_ims.csv 157 0.90365 97.984 20 #EE03CE
BD18_1411061846_ims.csv 69 1.01734 95.94 20 #A7DC49
BD18_1411061846_ims.csv 70 0.96977 97.453 20 #7CCE38
BD18_1411061846_ims.csv 69 1.09216 95.94 20 #A7DC49
BD18_1411061846_ims.csv 69 0.95237 95.94 20 #A7DC49
BD18_1411061846_ims.csv 69 1.06722 95.94 20 #A7DC49
BD18_1411061846_ims.csv 69 0.94773 95.488 20 #A7DC49
BD18_1411061846_ims.csv 69 0.95817 95.94 20 #A7DC49
BD18_1411061846_ims.csv 157 1.09912 97.984 20 #EE03CE
BD18_1411061846_ims.csv 157 1.11188 97.984 20 #EE03CE
BD18_1411061846_ims.csv 69 1.14146 95.94 20 #A7DC49
BD18_1411061846_ims.csv 133 0.92569 100.012 20 #B3FF5E
BD18_1411061846_ims.csv 69 0.98021 95.94 20 #A7DC49
BD18_1411061846_ims.csv 73 0.60725 101.962 20 #4BEBC4
BD18_1411061846_ims.csv 45 0.88973 115.861 20 #57BB3A
BD18_1411061826_ims.csv 1 0.47825 0 21 #B3D6C8
BD18_1411061826_ims.csv 1 0.50376 0 21 #B3D6C8
BD18_1411061826_ims.csv 8 0.58724 3.994 21 #9CC9CA
BD18_1411061826_ims.csv 6 0.79596 3.463 21 #B04473
BD18_1411061826_ims.csv 6 0.63594 3.011 21 #B04473
BD18_1411061826_ims.csv 5 0.69044 3.994 21 #45F6F8
BD18_1411061826_ims.csv 9 0.71305 4.431 21 #AB8D22
BD18_1411061826_ims.csv 74 0.4968 6.474 21 #ED8ECB
BD18_1411061826_ims.csv 100 0.5484 7.457 21 #3023EE
BD18_1411061826_ims.csv 46 0.5084 11.965 21 #9B7048
BD18_1411061826_ims.csv 104 0.53622 8.424 21 #7828BC
BD18_1411061826_ims.csv 11 0.80581 19.453 21 #1CC18B
BD18_1411061826_ims.csv 11 0.64406 19.453 21 #1CC18B
BD18_1411061826_ims.csv 15 0.8406 29.328 21 #EDD2E7
BD18_1411061826_ims.csv 15 0.81393 29.328 21 #EDD2E7
BD18_1411061826_ims.csv 15 0.82437 29.328 21 #EDD2E7
BD18_1411061826_ims.csv 15 0.83596 29.328 21 #EDD2E7
BD18_1411061826_ims.csv 16 0.59768 28.876 21 #3AC6AD
BD18_1411061826_ims.csv 11 0.59768 19.453 21 #1CC18B
BD18_1411061826_ims.csv 17 0.64348 29.328 21 #FAF8DF
BD18_1411061826_ims.csv 18 0.59768 37.3 21 #FC939A
BD18_1411061826_ims.csv 43 0.59826 56.192 21 #F047BD
BD18_1411061826_ims.csv 39 0.44752 13.479 21 #8DF2BA
BD18_1411061826_ims.csv 76 0.44694 32.869 21 #3FC5A9
BD18_1411061826_ims.csv 50 0.44694 42.76 21 #1C3364
BD18_1411061826_ims.csv 66 0.44694 24.945 21 #2117F5
BD18_1411061826_ims.csv 38 0.45274 6.037 21 #7FC8C0
BD18_1411061826_ims.csv 69 1.06613 96.003 21 #A7DC49
BD18_1411061826_ims.csv 69 0.95192 96.003 21 #A7DC49
BD18_1411061826_ims.csv 69 1.01975 96.003 21 #A7DC49
BD18_1411061826_ims.csv 69 1.047 96.003 21 #A7DC49
BD18_1411061826_ims.csv 69 0.94728 96.003 21 #A7DC49
BD18_1411061826_ims.csv 34 1.07483 96.455 21 #D68295
BD18_1411061826_ims.csv 71 1.0899 96.986 21 #3A5D16
BD18_1411061826_ims.csv 34 1.11077 96.455 21 #D68295
BD18_1411061826_ims.csv 71 1.08294 96.986 21 #3A5D16
BD18_1411061826_ims.csv 71 1.01279 96.986 21 #3A5D16
BD18_1411061826_ims.csv 71 1.10613 96.986 21 #3A5D16
BD18_1411061826_ims.csv 71 1.11947 96.986 21 #3A5D16
BD18_1411061826_ims.csv 34 1.14092 96.455 21 #D68295
BD18_1411061826_ims.csv 34 1.05164 96.455 21 #D68295
BD18_1411061826_ims.csv 69 1.07019 96.003 21 #A7DC49
BD18_1411061826_ims.csv 71 1.09686 96.986 21 #3A5D16
BD18_1411061826_ims.csv 71 1.10265 96.986 21 #3A5D16
BD18_1411061826_ims.csv 69 0.98032 96.003 21 #A7DC49
BD18_1411061826_ims.csv 69 1.04062 96.003 21 #A7DC49
BD18_1411061826_ims.csv 69 1.05975 96.003 21 #A7DC49
BD18_1411061826_ims.csv 69 0.96525 96.003 21 #A7DC49
BD18_1411061826_ims.csv 71 0.96003 96.986 21 #3A5D16
BD18_1411061826_ims.csv 57 0.92467 94.022 21 #5A6D1B
BD18_1411061826_ims.csv 78 0.60638 101.525 21 #A9A22D
BD18_1411061826_ims.csv 37 0.8893 116.392 21 #12EB05
BD18_1411061832_ims.csv 1 0.47883 0 22 #B3D6C8
BD18_1411061832_ims.csv 1 0.50318 0 22 #B3D6C8
BD18_1411061832_ims.csv 6 0.63652 2.933 22 #B04473
BD18_1411061832_ims.csv 6 0.79538 3.463 22 #B04473
BD18_1411061832_ims.csv 6 0.58724 3.463 22 #B04473
BD18_1411061832_ims.csv 33 0.71421 4.961 22 #A8ECE8
BD18_1411061832_ims.csv 5 0.69044 3.9 22 #45F6F8
BD18_1411061832_ims.csv 12 0.58261 7.987 22 #7B2FD1
BD18_1411061832_ims.csv 100 0.4968 7.004 22 #3023EE
BD18_1411061832_ims.csv 100 0.5484 7.457 22 #3023EE
BD18_1411061832_ims.csv 104 0.53622 8.424 22 #7828BC
BD18_1411061832_ims.csv 29 0.51419 21.84 22 #F1E6FD
BD18_1411061832_ims.csv 40 0.57681 22.823 22 #C0ECE7
BD18_1411061832_ims.csv 101 0.44752 25.397 22 #A8DD82
BD18_1411061832_ims.csv 42 0.45274 5.507 22 #A1E50F
BD18_1411061832_ims.csv 15 0.76987 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.79074 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.80176 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 49 0.71769 28.813 22 #21E96F
BD18_1411061832_ims.csv 15 0.79654 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.80871 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.86727 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.76059 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.78436 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.81857 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.8464 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.87887 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.898 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 15 0.91655 29.343 22 #EDD2E7
BD18_1411061832_ims.csv 49 0.68638 28.329 22 #21E96F
BD18_1411061832_ims.csv 17 0.6429 29.343 22 #FAF8DF
BD18_1411061832_ims.csv 128 0.44752 57.205 22 #D18505
BD18_1411061832_ims.csv 126 0.44752 47.736 22 #8153B3
BD18_1411061832_ims.csv 156 0.44752 33.321 22 #EBED65
BD18_1411061832_ims.csv 56 1.04468 94.988 22 #91B26F
BD18_1411061832_ims.csv 56 1.07251 94.988 22 #91B26F
BD18_1411061832_ims.csv 69 1.12469 95.519 22 #A7DC49
BD18_1411061832_ims.csv 69 1.02207 95.519 22 #A7DC49
BD18_1411061832_ims.csv 69 0.95481 95.519 22 #A7DC49
BD18_1411061832_ims.csv 71 1.01627 96.938 22 #3A5D16
BD18_1411061832_ims.csv 71 0.96467 96.938 22 #3A5D16
BD18_1411061832_ims.csv 56 0.9409 94.988 22 #91B26F
BD18_1411061832_ims.csv 71 0.95829 96.938 22 #3A5D16
BD18_1411061832_ims.csv 34 1.0841 96.501 22 #D68295
BD18_1411061832_ims.csv 71 1.10613 96.938 22 #3A5D16
BD18_1411061832_ims.csv 71 1.05221 96.938 22 #3A5D16
BD18_1411061832_ims.csv 70 1.09222 97.484 22 #7CCE38
BD18_1411061832_ims.csv 71 1.11715 96.938 22 #3A5D16
BD18_1411061832_ims.csv 71 1.09976 96.938 22 #3A5D16
BD18_1411061832_ims.csv 71 1.14092 96.938 22 #3A5D16
BD18_1411061832_ims.csv 34 1.05859 96.501 22 #D68295
BD18_1411061832_ims.csv 71 1.11251 96.938 22 #3A5D16
BD18_1411061832_ims.csv 71 1.03946 96.938 22 #3A5D16
BD18_1411061832_ims.csv 34 1.08004 96.501 22 #D68295
BD18_1411061832_ims.csv 71 0.97974 96.938 22 #3A5D16
BD18_1411061832_ims.csv 56 0.94728 94.988 22 #91B26F
BD18_1411061832_ims.csv 59 0.90264 100.511 22 #1DE74B
BD18_1411061832_ims.csv 158 0.92467 100.963 22 #18E764
BD18_1411061832_ims.csv 37 0.88872 116.392 22 #12EB05
BD18_1411061832_ims.csv 142 0.60696 120.401 22 #E8A2CF
BD18_1411061832_ims.csv 98 0.60696 102.913 22 #DE5E90
