file_name peak_id t r sid col
BD18_1410160957_ims.csv 11 0.59669 19.297 30 #1CC18B
BD18_1410160957_ims.csv 122 0.59669 36.769 30 #B8A76D
BD18_1410160957_ims.csv 147 0.59728 55.708 30 #183764
BD18_1410160957_ims.csv 77 0.8625 93.039 30 #31E0F7
BD18_1410160957_ims.csv 69 1.00215 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 1.0397 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 1.11598 95.488 30 #A7DC49
BD18_1410160957_ims.csv 113 0.90416 94.521 30 #541F89
BD18_1410160957_ims.csv 69 0.94875 95.488 30 #A7DC49
BD18_1410160957_ims.csv 69 1.05731 95.488 30 #A7DC49
BD18_1410160957_ims.csv 69 0.9599 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 1.06435 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 1.10425 95.488 30 #A7DC49
BD18_1410160957_ims.csv 34 1.0086 96.439 30 #D68295
BD18_1410160957_ims.csv 103 0.87541 98.889 30 #4842EA
BD18_1410160957_ims.csv 69 1.03266 96.003 30 #A7DC49
BD18_1410160957_ims.csv 71 1.04968 96.97 30 #3A5D16
BD18_1410160957_ims.csv 69 1.09369 95.488 30 #A7DC49
BD18_1410160957_ims.csv 34 1.12654 96.439 30 #D68295
BD18_1410160957_ims.csv 34 1.07608 96.439 30 #D68295
BD18_1410160957_ims.csv 69 1.11129 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 1.13828 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 0.95403 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 1.07139 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 1.08488 96.003 30 #A7DC49
BD18_1410160957_ims.csv 69 0.97868 96.003 30 #A7DC49
BD18_1410160957_ims.csv 58 0.92528 98.452 30 #960883
BD18_1410160957_ims.csv 73 0.60608 101.962 30 #4BEBC4
BD18_1410160957_ims.csv 45 0.88773 115.877 30 #57BB3A
